barcode,name,shop,category_id,source_id,state,old_price,new_price,old_price_per_unit,new_price_per_unit,weight,source_url,image_url
9329414720054,Swisspers Baby Cotton Tips 40 pack,Woolworths,23822,289333,NSW,300,320,750,800,40 pack,https://www.woolworths.com.au/shop/productdetails/289333/swisspers-baby-cotton-tips,https://cdn0.woolworths.media/content/wowproductimages/large/289333.jpg
9317224404837,Mission Super Soft Low Salt Wraps 567g,Woolworths,22088,117775,NSW,,550,,97,567g,https://www.woolworths.com.au/shop/productdetails/117775/mission-super-soft-low-salt-wraps,https://cdn0.woolworths.media/content/wowproductimages/large/117775.jpg
9339687161942,Woolworths Sweetened Condensed Milk 397g,Woolworths,22838,84763,NSW,220,180,55,45,397g,https://www.woolworths.com.au/shop/productdetails/84763/woolworths-sweetened-condensed-milk,https://cdn0.woolworths.media/content/wowproductimages/large/084763.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,VIC,850,850,2537,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,QLD,,850,,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,WA,,850,,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,SA,,850,,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,TAS,,850,,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,ACT,,850,,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9318312500547,ASP Scottish Fish Kippers 335g,Woolworths,22323,140267,NT,,850,,2537,335g,https://www.woolworths.com.au/shop/productdetails/140267/asp-scottish-fish-kippers,https://cdn0.woolworths.media/content/wowproductimages/large/140267.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,NSW,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,VIC,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,QLD,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,WA,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,SA,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,TAS,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,ACT,2700,2700,2700,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9315822009232,Just Caught Peeled & Deveined Raw Prawns 1kg,Woolworths,22325,666563,NT,,2700,,2700,1Kg,https://www.woolworths.com.au/shop/productdetails/666563/just-caught-peeled-deveined-raw-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/666563.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,NSW,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,VIC,,2650,,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,QLD,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,WA,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,SA,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,TAS,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,ACT,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9323015012556,Ocean Chef USA Sea Scallops 425g,Woolworths,22325,727050,NT,2650,2650,6235,6235,425g,https://www.woolworths.com.au/shop/productdetails/727050/ocean-chef-usa-sea-scallops,https://cdn0.woolworths.media/content/wowproductimages/large/727050.jpg
9310081130611,"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",Woolworths,22325,186658,VIC,2400,2400,4800,4800,500g,https://www.woolworths.com.au/shop/productdetails/186658/birds-eye-ocean-selections-raw-prawns-frozen-peeled-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/186658.jpg
9310081130611,"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",Woolworths,22325,186658,QLD,2400,2400,4800,4800,500g,https://www.woolworths.com.au/shop/productdetails/186658/birds-eye-ocean-selections-raw-prawns-frozen-peeled-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/186658.jpg
9310081130611,"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",Woolworths,22325,186658,WA,2400,2400,4800,4800,500g,https://www.woolworths.com.au/shop/productdetails/186658/birds-eye-ocean-selections-raw-prawns-frozen-peeled-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/186658.jpg
9310081130611,"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",Woolworths,22325,186658,SA,2400,2400,4800,4800,500g,https://www.woolworths.com.au/shop/productdetails/186658/birds-eye-ocean-selections-raw-prawns-frozen-peeled-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/186658.jpg
9310081130611,"Birds Eye Ocean Selections Raw Prawns Frozen, Peeled & Tail Off 500g",Woolworths,22325,186658,TAS,2400,2400,4800,4800,500g,https://www.woolworths.com.au/shop/productdetails/186658/birds-eye-ocean-selections-raw-prawns-frozen-peeled-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/186658.jpg
