Barcode,Name,Shop,Category_id,Source_id,State,Old_price,New_price,Old_per_unit,New_price_per_unit,Weight,Source_url,Image_url
9360845000018,Nexus Super Protein Sparkling Water Tropical Crush 355mL,Woolworths,22177,59792,NSW,,550,,1549,355mL,https://www.woolworths.com.au/shop/productdetails/59792/nexus-super-protein-sparkling-water-tropical-crush,https://cdn0.woolworths.media/content/wowproductimages/large/059792.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,VIC,,2200,,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,QLD,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,WA,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,SA,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,TAS,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,ACT,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,NT,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,VIC,,3000,,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,QLD,3000,3000,3529,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,WA,3000,3000,3529,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,SA,3000,3000,3529,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,TAS,3000,3000,3529,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,ACT,3000,3000,3529,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9315822013918,Just Caught Raw Prawn Cutlets 850g,Woolworths,22325,803034,NT,3000,3000,3529,3529,850g,https://www.woolworths.com.au/shop/productdetails/803034/just-caught-raw-prawn-cutlets,https://cdn0.woolworths.media/content/wowproductimages/large/803034.jpg
9339687340477,Woolworths Raw Peeled & Deveined Prawns 500g,Woolworths,22325,285355,VIC,,1400,,2800,500g,https://www.woolworths.com.au/shop/productdetails/285355/woolworths-raw-peeled-deveined-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/285355.jpg
9339687340477,Woolworths Raw Peeled & Deveined Prawns 500g,Woolworths,22325,285355,QLD,1400,1400,2800,2800,500g,https://www.woolworths.com.au/shop/productdetails/285355/woolworths-raw-peeled-deveined-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/285355.jpg
9339687340477,Woolworths Raw Peeled & Deveined Prawns 500g,Woolworths,22325,285355,WA,1400,1400,2800,2800,500g,https://www.woolworths.com.au/shop/productdetails/285355/woolworths-raw-peeled-deveined-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/285355.jpg
9339687340477,Woolworths Raw Peeled & Deveined Prawns 500g,Woolworths,22325,285355,ACT,1400,1400,2800,2800,500g,https://www.woolworths.com.au/shop/productdetails/285355/woolworths-raw-peeled-deveined-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/285355.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,NSW,360,360,360,360,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,VIC,,360,,360,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,QLD,390,390,390,390,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,WA,390,390,390,390,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,SA,360,360,360,360,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,TAS,360,360,360,360,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,ACT,360,360,360,360,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
9300633768966,The Odd Bunch Apples Prepacked Punnet 1kg,Woolworths,22353,800763,NT,,310,,310,1Kg,https://www.woolworths.com.au/shop/productdetails/800763/the-odd-bunch-apples-prepacked-punnet,https://cdn0.woolworths.media/content/wowproductimages/large/800763.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,NSW,102,102,102,102,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,VIC,131,131,131,131,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,QLD,102,102,102,102,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,WA,200,200,200,200,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,SA,102,131,102,131,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,TAS,102,131,102,131,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,ACT,102,102,102,102,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
0266062000000,Fresh Packham Pear each,Woolworths,22353,115330,NT,131,131,131,131,each,https://www.woolworths.com.au/shop/productdetails/115330/fresh-packham-pear,https://cdn0.woolworths.media/content/wowproductimages/large/115330.jpg
