barcode,name,shop,category_id,source_id,state,old_price,new_price,old_price_per_unit,new_price_per_unit,weight,source_url,image_url
9310320002464,Curash Simply Water Wipes 80 x 3 pack,Woolworths,22059,579156,NSW,1230,1050,513,438,80 x 3 pack,https://www.woolworths.com.au/shop/productdetails/579156/curash-simply-water-wipes,https://cdn0.woolworths.media/content/wowproductimages/large/579156.jpg
9310043008637,Tip Top Sunblest Soft White Sandwich Slice Bread Loaf Bakery 650g,Woolworths,22083,19899,NSW,410,390,63,60,650g,https://www.woolworths.com.au/shop/productdetails/19899/tip-top-sunblest-soft-white-sandwich-slice-bread-loaf-bakery,https://cdn0.woolworths.media/content/wowproductimages/large/019899.jpg
9310043008644,Tip Top Sunblest Soft White Toast Slice Bread Loaf Bakery 650g,Woolworths,22083,49609,NSW,410,390,63,60,650g,https://www.woolworths.com.au/shop/productdetails/49609/tip-top-sunblest-soft-white-toast-slice-bread-loaf-bakery,https://cdn0.woolworths.media/content/wowproductimages/large/049609.jpg
9310043004837,Tip Top Sunblest Soft Wholemeal Bread Loaf Sandwich Bakery 650g,Woolworths,22083,49613,NSW,410,390,63,60,650g,https://www.woolworths.com.au/shop/productdetails/49613/tip-top-sunblest-soft-wholemeal-bread-loaf-sandwich-bakery,https://cdn0.woolworths.media/content/wowproductimages/large/049613.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,VIC,1300,1300,4333,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,QLD,1300,1300,4333,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,WA,1300,1300,4333,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,SA,1300,1300,4333,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,TAS,,1300,,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,ACT,1300,1300,4333,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9319270001473,Better Choice Fisheries Australian Whiting Fillets 300g,Woolworths,22323,905726,NT,1300,1300,4333,4333,300g,https://www.woolworths.com.au/shop/productdetails/905726/better-choice-fisheries-australian-whiting-fillets,https://cdn0.woolworths.media/content/wowproductimages/large/905726.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,VIC,2500,2500,4167,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,QLD,2500,2500,4167,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,WA,2500,2500,4167,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,SA,2500,2500,4167,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,TAS,,2500,,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,ACT,2500,2500,4167,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9357156000073,Humpty Doo Barramundi Frozen 600g,Woolworths,22323,399584,NT,2500,2500,4167,4167,600g,https://www.woolworths.com.au/shop/productdetails/399584/humpty-doo-barramundi-frozen-barramundi,https://cdn0.woolworths.media/content/wowproductimages/large/399584.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,VIC,2300,2300,4600,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,QLD,2300,2300,4600,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,WA,2300,2300,4600,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,SA,2300,2300,4600,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,TAS,,2300,,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,ACT,2300,2300,4600,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053090000,Agrios Wild Banana Prawn Meat Tail Off 500g,Woolworths,22325,6029327,NT,2300,2300,4600,4600,500g,https://www.woolworths.com.au/shop/productdetails/6029327/agrios-wild-banana-prawn-meat-tail-off,https://cdn0.woolworths.media/content/wowproductimages/large/6029327.jpg
9318053089998,Agrios Wild Whole Banana Prawns 1kg,Woolworths,22325,6030028,VIC,2200,2200,2200,2200,1kg,https://www.woolworths.com.au/shop/productdetails/6030028/agrios-wild-whole-banana-prawns,https://cdn0.woolworths.media/content/wowproductimages/large/6030028.jpg
