barcode,name,shop,category_id,source_id,weight,source_url,image_url
9312726004745,Willow Farm Avocado Dip 200g,Woolworths,24023,240228,200g,https://www.woolworths.com.au/shop/productdetails/240228/willow-farm-avocado-dip,https://cdn0.woolworths.media/content/wowproductimages/large/240228.jpg
9312726001454,Willow Farm Beetroot Hommus 200g,Woolworths,24023,385107,200g,https://www.woolworths.com.au/shop/productdetails/385107/willow-farm-beetroot-hommus,https://cdn0.woolworths.media/content/wowproductimages/large/385107.jpg
9312726072225,Willow Farm Dip Hommus 200g,Woolworths,24023,323320,200G,https://www.woolworths.com.au/shop/productdetails/323320/willow-farm-dip-hommus,https://cdn0.woolworths.media/content/wowproductimages/large/323320.jpg
9312726072232,Willow Farm Dip Tzatziki 200g,Woolworths,24023,323309,200G,https://www.woolworths.com.au/shop/productdetails/323309/willow-farm-dip-tzatziki,https://cdn0.woolworths.media/content/wowproductimages/large/323309.jpg
9312726002888,Willow Farm Hommus Dip 1kg,Woolworths,24023,840657,1kg,https://www.woolworths.com.au/shop/productdetails/840657/willow-farm-hommus-dip,https://cdn0.woolworths.media/content/wowproductimages/large/840657.jpg
9312726004851,Willow Farm Snacking Hommus Dip 3 Pack,Woolworths,24023,240587,3 Pack,https://www.woolworths.com.au/shop/productdetails/240587/willow-farm-snacking-hommus-dip,https://cdn0.woolworths.media/content/wowproductimages/large/240587.jpg
5060200952573,Belton Farm Red Fox Vintage Red Leicester 150g,Woolworths,24023,6010983,150g,https://www.woolworths.com.au/shop/productdetails/6010983/belton-farm-red-fox-vintage-red-leicester,https://cdn0.woolworths.media/content/wowproductimages/large/6010983.jpg
5060200952580,Belton Farm Silver Fox Vintage Cheddar 150g,Woolworths,24023,6008632,150g,https://www.woolworths.com.au/shop/productdetails/6008632/belton-farm-silver-fox-vintage-cheddar,https://cdn0.woolworths.media/content/wowproductimages/large/6008632.jpg
5711953158681,Castello Extra Creamy Brie 200g,Woolworths,24023,483553,200g,https://www.woolworths.com.au/shop/productdetails/483553/castello-extra-creamy-brie,https://cdn0.woolworths.media/content/wowproductimages/large/483553.jpg
5000246729746,Castello Mature Cheddar Cheese 200g,Woolworths,24023,925797,200g,https://www.woolworths.com.au/shop/productdetails/925797/castello-mature-cheddar-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/925797.jpg
9310560024622,Chrystal Fresh Cheese Board Selection 240g,Woolworths,24023,956156,240g,https://www.woolworths.com.au/shop/productdetails/956156/chrystal-fresh-cheese-board-selection,https://cdn0.woolworths.media/content/wowproductimages/large/956156.jpg
0270375000008,F Mayer Danish Fetta Cheese Per Kg,Woolworths,24023,19080,Per Kg,https://www.woolworths.com.au/shop/productdetails/19080/f-mayer-danish-fetta-cheese-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/019080.jpg
8710912057789,Frico Dutch Goat's Cheese Mild Cheese Wedge 200g,Woolworths,24023,311427,200g,https://www.woolworths.com.au/shop/productdetails/311427/frico-dutch-goat-s-cheese-mild-cheese-wedge,https://cdn0.woolworths.media/content/wowproductimages/large/311427.jpg
8710912452171,Frico Dutch Smoked Cheese 150g,Woolworths,24023,323959,150G,https://www.woolworths.com.au/shop/productdetails/323959/frico-dutch-smoked-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/323959.jpg
8710912058366,Frico Gouda Holland Cumin Cheese Wedge 200g,Woolworths,24023,311402,200g,https://www.woolworths.com.au/shop/productdetails/311402/frico-gouda-holland-cumin-cheese-wedge,https://cdn0.woolworths.media/content/wowproductimages/large/311402.jpg
8710912058397,Frico Gouda Holland Mild Cheese Wedge 200g,Woolworths,24023,311093,200g,https://www.woolworths.com.au/shop/productdetails/311093/frico-gouda-holland-mild-cheese-wedge,https://cdn0.woolworths.media/content/wowproductimages/large/311093.jpg
8710912058335,Frico Maasdam Holland Cheese Wedge 260g,Woolworths,24023,310994,260g,https://www.woolworths.com.au/shop/productdetails/310994/frico-maasdam-holland-cheese-wedge,https://cdn0.woolworths.media/content/wowproductimages/large/310994.jpg
3307905229084,Fromager D'Affinois Petit d Affinois 150g,Woolworths,24023,733806,150G,https://www.woolworths.com.au/shop/productdetails/733806/fromager-d-affinois-petit-d-affinois,https://cdn0.woolworths.media/content/wowproductimages/large/733806.jpg
3307905511080,Fromager D'Affinois Petite Triple Cream Cheese 150g,Woolworths,24023,6010777,150g,https://www.woolworths.com.au/shop/productdetails/6010777/fromager-d-affinois-petite-triple-cream-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/6010777.jpg
9310677369258,Igor Gorgonzola Casaleonardi 200g,Woolworths,24023,146232,200g,https://www.woolworths.com.au/shop/productdetails/146232/igor-gorgonzola-casaleonardi-casaleonardi,https://cdn0.woolworths.media/content/wowproductimages/large/146232.jpg
3369640038499,Jacquin Chevre Plain 100g,Woolworths,24023,739564,100G,https://www.woolworths.com.au/shop/productdetails/739564/jacquin-chevre-plain,https://cdn0.woolworths.media/content/wowproductimages/large/739564.jpg
3369640040423,Jacquin Goat Cheese With Garlic & Herbs 100g,Woolworths,24023,218770,100g,https://www.woolworths.com.au/shop/productdetails/218770/jacquin-goat-cheese-with-garlic-herbs,https://cdn0.woolworths.media/content/wowproductimages/large/218770.jpg
0273196000004,Jarlsberg Shaved Cheese Per Kg,Woolworths,24023,85924,Per Kg,https://www.woolworths.com.au/shop/productdetails/85924/jarlsberg-shaved-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/085924.jpg
0278793000006,Jarlsberg Sliced Cheese Per Kg,Woolworths,24023,93235,Per Kg,https://www.woolworths.com.au/shop/productdetails/93235/jarlsberg-sliced-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/093235.jpg
9314441201072,King Island Dairy Lighthouse Blue Cheese 200g,Woolworths,24023,217927,200G,https://www.woolworths.com.au/shop/productdetails/217927/king-island-dairy-lighthouse-blue-cheese-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/217927.jpg
9314441707918,King Island Dairy Stokes Point Smoked Cheddar Cheese 170g,Woolworths,24023,331721,170G,https://www.woolworths.com.au/shop/productdetails/331721/king-island-dairy-stokes-point-smoked-cheddar-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/331721.jpg
9314441707925,King Island Dairy Surprise Bay Cheddar Cheese 170g,Woolworths,24023,331719,170G,https://www.woolworths.com.au/shop/productdetails/331719/king-island-dairy-surprise-bay-cheddar-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/331719.jpg
9314441700452,King Island Dairy Three Rivers Bay Triple Cream Brie Cheese 175g,Woolworths,24023,249784,175G,https://www.woolworths.com.au/shop/productdetails/249784/king-island-dairy-three-rivers-bay-triple-cream-brie-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/249784.jpg
9321325000683,Maggie Beer Ash Triple Cream Brie 200g,Woolworths,24023,23975,200G,https://www.woolworths.com.au/shop/productdetails/23975/maggie-beer-ash-triple-cream-brie,https://cdn0.woolworths.media/content/wowproductimages/large/023975.jpg
