Barcode,Name,Shop,Category_id,Source_id,State,Old_price,New_price,Old_per_unit,New_price_per_unit,Weight,Source_url,Image_url
9354237000083,Flora Proactiv Cholesterol Lowering Margarine Spread Light 500g,Woolworths,22113,194348,NSW,,1000,,200,500g,https://www.woolworths.com.au/shop/productdetails/194348/flora-proactiv-cholesterol-lowering-margarine-spread-light,https://cdn0.woolworths.media/content/wowproductimages/large/194348.jpg
9319946009147,Ready Chef Creamy Tomato & Bacon Pasta Bake Family Size 1.2kg,Woolworths,22117,622038,NSW,,1250,,104,1.2kg,https://www.woolworths.com.au/shop/productdetails/622038/ready-chef-creamy-tomato-bacon-pasta-bake-family-size,https://cdn0.woolworths.media/content/wowproductimages/large/622038.jpg
9310272002482,Norco Minecraft Flavoured Milk Chocolate 375mL,Woolworths,22133,118815,NSW,,300,,800,375mL,https://www.woolworths.com.au/shop/productdetails/118815/norco-minecraft-flavoured-milk-chocolate,https://cdn0.woolworths.media/content/wowproductimages/large/118815.jpg
9332991003656,Nudie Juice Shot Digestive 60mL,Woolworths,22177,972159,NSW,360,380,6000,6333,60mL,https://www.woolworths.com.au/shop/productdetails/972159/nudie-juice-shot-digestive,https://cdn0.woolworths.media/content/wowproductimages/large/972159.jpg
9332991003632,Nudie Juice Shot Immunity 60mL,Woolworths,22177,972445,NSW,360,380,6000,6333,60mL,https://www.woolworths.com.au/shop/productdetails/972445/nudie-juice-shot-immunity,https://cdn0.woolworths.media/content/wowproductimages/large/972445.jpg
9332991000389,Nudie 100% Apple Juice 400ml,Woolworths,22177,701531,NSW,430,450,1075,1125,400mL,https://www.woolworths.com.au/shop/productdetails/701531/nudie-100-apple-juice,https://cdn0.woolworths.media/content/wowproductimages/large/701531.jpg
9332991003540,Nudie Nothing But 2 Apples Juice 200mL,Woolworths,22177,387529,NSW,220,230,1100,1150,200mL,https://www.woolworths.com.au/shop/productdetails/387529/nudie-nothing-but-2-apples-juice,https://cdn0.woolworths.media/content/wowproductimages/large/387529.jpg
9332991003533,Nudie Nothing But 2 Oranges Juice 200mL,Woolworths,22177,387742,NSW,220,230,1100,1150,200mL,https://www.woolworths.com.au/shop/productdetails/387742/nudie-nothing-but-2-oranges-juice,https://cdn0.woolworths.media/content/wowproductimages/large/387742.jpg
9332991003489,Nudie Nothing But Aloha 400mL,Woolworths,22177,267211,NSW,430,450,1075,1125,400mL,https://www.woolworths.com.au/shop/productdetails/267211/nudie-nothing-but-aloha,https://cdn0.woolworths.media/content/wowproductimages/large/267211.jpg
9332991003496,Nudie Nothing But Aloha Juice 2l,Woolworths,22177,268297,NSW,850,900,425,450,2L,https://www.woolworths.com.au/shop/productdetails/268297/nudie-nothing-but-aloha-juice,https://cdn0.woolworths.media/content/wowproductimages/large/268297.jpg
9332991000884,Nudie Nothing But Apple Juice 1l,Woolworths,22177,740011,NSW,600,620,600,620,1L,https://www.woolworths.com.au/shop/productdetails/740011/nudie-nothing-but-apple-juice,https://cdn0.woolworths.media/content/wowproductimages/large/740011.jpg
9332991000198,Nudie Nothing But Carrot Ginger & More 400ml,Woolworths,22177,784641,NSW,430,450,1075,1125,400mL,https://www.woolworths.com.au/shop/productdetails/784641/nudie-nothing-but-carrot-ginger-more,https://cdn0.woolworths.media/content/wowproductimages/large/784641.jpg
9332991003724,Nudie Nothing but Watermelon Crush 2L,Woolworths,22177,52838,NSW,850,900,425,450,2L,https://www.woolworths.com.au/shop/productdetails/52838/nudie-nothing-but-watermelon-crush,https://cdn0.woolworths.media/content/wowproductimages/large/052838.jpg
9332991002659,Nudie Nothing but Watermelon Crush 400mL,Woolworths,22177,55326,NSW,430,450,1075,1125,400mL,https://www.woolworths.com.au/shop/productdetails/55326/nudie-nothing-but-watermelon-crush,https://cdn0.woolworths.media/content/wowproductimages/large/055326.jpg
9332991003700,Nudie Nudie Nothing But Tropical Brekkie 1L,Woolworths,22177,54030,NSW,600,620,600,620,1L,https://www.woolworths.com.au/shop/productdetails/54030/nudie-nothing-but-tropical-brekkie,https://cdn0.woolworths.media/content/wowproductimages/large/054030.jpg
9310415017878,McGuigan Zero Alcohol Free Chardonnay 750mL,Woolworths,22214,96517,NSW,1000,850,1333,1133,750mL,https://www.woolworths.com.au/shop/productdetails/96517/mcguigan-zero-alcohol-free-chardonnay,https://cdn0.woolworths.media/content/wowproductimages/large/096517.jpg
9310415018608,McGuigan Zero Alcohol Free Sparkling Rose 750mL,Woolworths,22214,187000,NSW,1000,750,1333,1000,750mL,https://www.woolworths.com.au/shop/productdetails/187000/mcguigan-zero-alcohol-free-sparkling-rose,https://cdn0.woolworths.media/content/wowproductimages/large/187000.jpg
9348207004621,Nexba Kombucha Mango Drink Cans 330mL x 4 pack,Woolworths,22217,938983,NSW,,695,,527,330mL x 4 pack,https://www.woolworths.com.au/shop/productdetails/938983/nexba-kombucha-mango-drink-cans,https://cdn0.woolworths.media/content/wowproductimages/large/938983.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,NSW,2600,2600,2600,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,VIC,,2600,,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,QLD,2600,2600,2600,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,WA,2600,2600,2600,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,SA,2600,2600,2600,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,TAS,2600,2600,2600,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015021930,Ocean Chef Salt Water Barramundi Portions 1kg,Woolworths,22323,247612,ACT,2600,2600,2600,2600,1kg,https://www.woolworths.com.au/shop/productdetails/247612/ocean-chef-salt-water-barramundi-portions,https://cdn0.woolworths.media/content/wowproductimages/large/247612.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,VIC,2700,2700,2700,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,QLD,2700,2700,2700,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,WA,2700,2700,2700,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,SA,2700,2700,2700,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,TAS,,2700,,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,ACT,2700,2700,2700,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
9323015014031,Ocean Chef Yellowfin Tuna Steaks 1kg,Woolworths,22323,782001,NT,2700,2700,2700,2700,1kg,https://www.woolworths.com.au/shop/productdetails/782001/ocean-chef-yellowfin-tuna-steaks-yellowfin-tuna-steaks,https://cdn0.woolworths.media/content/wowproductimages/large/782001.jpg
0265840000003,Bravo Apple Fresh each,Woolworths,22353,625158,NSW,121,121,121,121,each,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,https://cdn0.woolworths.media/content/wowproductimages/large/625158.jpg
0265840000003,Bravo Apple Fresh each,Woolworths,22353,625158,VIC,121,121,121,121,each,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,https://cdn0.woolworths.media/content/wowproductimages/large/625158.jpg
0265840000003,Bravo Apple Fresh each,Woolworths,22353,625158,QLD,121,121,121,121,each,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,https://cdn0.woolworths.media/content/wowproductimages/large/625158.jpg
0265840000003,Bravo Apple Fresh each,Woolworths,22353,625158,WA,103,103,103,103,each,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,https://cdn0.woolworths.media/content/wowproductimages/large/625158.jpg
0265840000003,Bravo Apple Fresh each,Woolworths,22353,625158,SA,121,121,121,121,each,https://www.woolworths.com.au/shop/productdetails/625158/bravo-apple-fresh,https://cdn0.woolworths.media/content/wowproductimages/large/625158.jpg
