barcode,,name,shop,category_id,source_id,weight,source_url,image_url
9.31018E+12,,Tibaldi Signature Collection Triple Smoked Australian Ham 120g,Woolworths,24029,395929,120g,https://www.woolworths.com.au/shop/productdetails/395929/tibaldi-signature-collection-triple-smoked-australian-ham,https://cdn0.woolworths.media/content/wowproductimages/large/395929.jpg
9.31018E+12,,Tibaldi Signature Australian Wafer Thin Leg Ham | 120g,coles,24029,8167860,120g,https://www.coles.com.au/product/tibaldi-signature-australian-wafer-thin-leg-ham-120g-8167860,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F8%2F8167860.jpg&w=640&q=90
9.31018E+12,,Tibaldi Signature Collection Wafer Thin Australian Leg Ham 120g,Woolworths,24029,394907,120g,https://www.woolworths.com.au/shop/productdetails/394907/tibaldi-signature-collection-wafer-thin-australian-leg-ham,https://cdn0.woolworths.media/content/wowproductimages/large/394907.jpg
9.31018E+12,,Tibaldi Ham Off  ... 120g,coles,24029,3575927,120g,https://www.coles.com.au/product/tibaldi-ham-off-the-bone-120g-3575927,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3575927.jpg&w=640&q=90
9.31018E+12,,Tibaldi Signature Ham Off The Bone 120g,Woolworths,24029,27566,120G,https://www.woolworths.com.au/shop/productdetails/27566/tibaldi-signature-ham-off-the-bone,https://cdn0.woolworths.media/content/wowproductimages/large/027566.jpg
93572514,,Red Rock Deli Dip Roasted Capsicum Pecorino Cashew & Basil | 135g,coles,24031,7083120,135g,https://www.coles.com.au/product/red-rock-deli-dip-roasted-capsicum-pecorino-cashew-and-basil-135g-7083120,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7083120.jpg&w=640&q=90
93572514,,"Red Rock Deli Roasted Red Capsicum, Pecorino, Cashews & Basil 135g",Woolworths,24031,387035,135g,https://www.woolworths.com.au/shop/productdetails/387035/red-rock-deli-roasted-red-capsicum-pecorino-cashews-basil,https://cdn0.woolworths.media/content/wowproductimages/large/387035.jpg
93572552,,Red Rock Deli Dip Roasted Tomato Feta Basil & Cashew | 135g,coles,24031,7083185,135g,https://www.coles.com.au/product/red-rock-deli-dip-roasted-tomato-feta-basil-and-cashew-135g-7083185,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7083185.jpg&w=640&q=90
93572552,,"Red Rock Deli Roasted Tomato, Feta, Basil & Cashews 135g",Woolworths,24031,386963,135g,https://www.woolworths.com.au/shop/productdetails/386963/red-rock-deli-roasted-tomato-feta-basil-cashews,https://cdn0.woolworths.media/content/wowproductimages/large/386963.jpg
9.31744E+12,,Yumi's Dairy & Gluten Free Avocado Dip | 200g,coles,24031,2007474,200g,https://www.coles.com.au/product/yumi's-dairy-and-gluten-free-avocado-dip-200g-2007474,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F2%2F2007474.jpg&w=640&q=90
9.31744E+12,,Yumi's Avocado Dip 200g,Woolworths,24031,531709,200G,https://www.woolworths.com.au/shop/productdetails/531709/yumi-s-avocado-dip,https://cdn0.woolworths.media/content/wowproductimages/large/531709.jpg
