Barcode,Name,Shop,Category_id,Source_id,State,Old_price,New_price,Old_per_unit,New_price_per_unit,Weight,Source_url,Image_url
9334398010596,Hargreaves Hill Extra Special Bitter Can 375mL | 4 Pack,coles,22214,6108961,NSW,2000,2400,1333,1600,4pack,https://www.coles.com.au/product/hargreaves-hill-extra-special-bitter-can-375ml-4-pack-6108961,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6108961.jpg&w=640&q=90
9320000512695,Great Northern Ginger Beer Can 375mL | 6 Pack,coles,22214,7206412,NSW,3400,2900,1511,1289,6pack,https://www.coles.com.au/product/great-northern-ginger-beer-can-375ml-6-pack-7206412,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7206412.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,VIC,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,NSW,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,QLD,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,WA,,170,,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,SA,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,TAS,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,ACT,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
9323119000244,Coles Gold Kiwifruit | 1 Each,coles,22362,6979376,NT,170,170,170,170,1each,https://www.coles.com.au/product/coles-gold-kiwifruit-1-each-6979376,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F6%2F6979376.jpg&w=640&q=90
