Category,SubCategory,Extension,Products
Household,122
Household,43
Household,200
Household,96
Household,25
Household,131
Household,46
Household,4
Household,40
Household,39
Household,14
Household,12
Household,16
Household,63
Household,27
Household,20
Household,9
Household,21
Household,24
Household,0
Household,0
Household,11
Household,34
Household,80
Household,69
Household,121
Household,25
Household,23
Household,69
Household,35
Household,140
Household,58
Household,46
Household,112
Household,55
Household,10
Household,7
Household,72
Household,25
Household,66
Household,90
Household,33
Household,26
Household,71
Household,48
Household,30
Household,10
Household,56
Household,21
Household,11
Household,45
Household,24
Household,40
Household,14
Household,54
Household,22
Household,14
Household,11
Household,109
Household,35
Household,16
Household,67
Household,105
Household,124
Household,113
Household,27
Household,50
Household,4
Household,14
Household,0
Household,6
Household,17
Household,1
Household,5
Household,14
Household,1
Household,0
Household,0
Household,4
Household,11
Household,2
Household,27
Household,0
Household,5
Household,2
Household,8
Household,113
Household,0
Household,1
Household,0
Household,0
Household,1
Household,0
Household,1
Household,22
Household,14
Household,0
Household,38
Household,12
Household,6
Household,0
Household,27
Household,14
Household,10
Household,0
Household,0
Household,40
Household,30
Household,74
Household,35
Household,38
Household,19
Household,9
Household,59
Household,0
Household,48
Household,84
Household,37
Household,86
Household,13
Household,55
Household,18
Household,8
Household,0
Household,15
Household,12
Household,27
Household,15
Household,23
Household,3
Household,3
Household,0
Household,2
Household,0
Household,37
Household,0
Household,0
Household,0
Household,0
Household,0
Household,0
Household,0
Baby,44
Baby,6
Baby,13
Baby,11
Baby,10
Baby,51
Baby,6
Baby,3
Baby,0
Baby,41
Baby,3
Baby,51
Baby,26
Baby,56
Baby,61
Baby,15
Baby,131
Baby,14
Baby,16
Baby,19
Baby,19
Baby,35
Baby,33
Baby,5
Baby,0
Baby,1
Baby,0
Baby,22
Baby,46
Baby,46
Baby,3
Baby,0
Baby,0
Baby,47
Baby,2
Baby,2
Baby,19
Baby,0
Baby,0
Baby,0
Baby,0
Baby,0
Baby,1
Baby,0
Baby,0
Baby,0
Baby,29
Baby,0
Baby,0
Baby,15
Baby,6
Baby,5
Baby,0
Baby,0
Baby,2
Baby,0
Baby,11
Baby,7
Baby,2
Baby,0
Baby,0
Baby,0
Baby,0
Baby,0
Baby,0
Baby,0
Baby,0
Baby,0
Pantry,125
Pantry,144
Pantry,58
Pantry,79
Pantry,70
Pantry,64
Pantry,29
Pantry,19
Pantry,12
Pantry,72
Pantry,20
Pantry,45
Pantry,102
Pantry,80
Pantry,52
Pantry,121
Pantry,156
Pantry,26
Pantry,14
Pantry,30
Pantry,0
Pantry,96
Pantry,12
Pantry,50
Pantry,79
Pantry,6
Pantry,75
Pantry,142
Pantry,39
Pantry,87
Pantry,37
Pantry,17
Pantry,76
Pantry,130
Pantry,12
Pantry,295
Pantry,61
Pantry,25
Pantry,35
Pantry,98
Pantry,170
Pantry,70
Pantry,24
Pantry,122
Pantry,70
Pantry,68
Pantry,10
Pantry,118
Pantry,68
Pantry,56
Pantry,184
Pantry,144
Pantry,106
Pantry,38
Pantry,145
Pantry,119
Pantry,126
Pantry,41
Pantry,14
Pantry,131
Pantry,22
Pantry,49
Pantry,19
Pantry,126
Pantry,43
Pantry,13
Pantry,140
Pantry,188
Pantry,251
Pantry,90
Pantry,117
Pantry,71
Pantry,113
Pantry,551
Pantry,45
Pantry,195
Pantry,146
Pantry,59
Pantry,6
Pantry,44
Pantry,154
Pantry,2
Pantry,23
Pantry,41
Pantry,28
Pantry,15
Pantry,127
Pantry,53
Pantry,154
Pantry,178
Pantry,62
Pantry,159
Pantry,105
Pantry,189
Pantry,254
Pantry,139
Pantry,240
Pantry,34
Pantry,37
Pantry,200
Pantry,196
Pantry,83
Pantry,236
Pantry,31
Pantry,30
Pantry,10
Pantry,86
Pantry,124
Pantry,43
Pantry,24
Pantry,47
Pantry,64
Pantry,52
Fruit & Veg,16
Fruit & Veg,28
Fruit & Veg,7
Fruit & Veg,13
Fruit & Veg,12
Fruit & Veg,19
Fruit & Veg,11
Fruit & Veg,11
Fruit & Veg,8
Fruit & Veg,13
Fruit & Veg,27
Fruit & Veg,8
Fruit & Veg,50
Fruit & Veg,82
Fruit & Veg,39
Fruit & Veg,38
Fruit & Veg,38
Fruit & Veg,37
Fruit & Veg,22
Fruit & Veg,16
Fruit & Veg,9
Fruit & Veg,26
Fruit & Veg,3
Fruit & Veg,8
Fruit & Veg,8
Fruit & Veg,16
Fruit & Veg,53
Fruit & Veg,9
Fruit & Veg,3
Fruit & Veg,23
Fruit & Veg,11
Fruit & Veg,12
Fruit & Veg,16
Fruit & Veg,17
Fruit & Veg,8
Fruit & Veg,10
Fruit & Veg,3
Fruit & Veg,64
Fruit & Veg,33
Fruit & Veg,14
Fruit & Veg,11
Fruit & Veg,5
Fruit & Veg,9
Fruit & Veg,3
Fruit & Veg,17
Fruit & Veg,16
Fruit & Veg,50
Fruit & Veg,64
Fruit & Veg,1
Fruit & Veg,39
Fruit & Veg,13
Fruit & Veg,23
Fruit & Veg,38
"Poultry, Meat & Seafood",200
"Poultry, Meat & Seafood",55
"Poultry, Meat & Seafood",43
"Poultry, Meat & Seafood",141
"Poultry, Meat & Seafood",28
"Poultry, Meat & Seafood",10
"Poultry, Meat & Seafood",18
"Poultry, Meat & Seafood",63
"Poultry, Meat & Seafood",31
"Poultry, Meat & Seafood",93
"Poultry, Meat & Seafood",12
"Poultry, Meat & Seafood",78
"Poultry, Meat & Seafood",71
"Poultry, Meat & Seafood",18
"Poultry, Meat & Seafood",66
"Poultry, Meat & Seafood",21
"Poultry, Meat & Seafood",32
"Poultry, Meat & Seafood",110
"Poultry, Meat & Seafood",110
"Poultry, Meat & Seafood",110
"Poultry, Meat & Seafood",58
"Poultry, Meat & Seafood",58
"Poultry, Meat & Seafood",68
"Poultry, Meat & Seafood",53
"Poultry, Meat & Seafood",53
"Poultry, Meat & Seafood",2
"Poultry, Meat & Seafood",2
"Poultry, Meat & Seafood",2
"Poultry, Meat & Seafood",3
"Poultry, Meat & Seafood",3
"Poultry, Meat & Seafood",9
"Poultry, Meat & Seafood",9
"Poultry, Meat & Seafood",5
"Poultry, Meat & Seafood",12
"Poultry, Meat & Seafood",2
"Poultry, Meat & Seafood",11
"Poultry, Meat & Seafood",32
"Poultry, Meat & Seafood",6
"Poultry, Meat & Seafood",8
"Poultry, Meat & Seafood",18
"Poultry, Meat & Seafood",18
"Poultry, Meat & Seafood",8
"Poultry, Meat & Seafood",7
"Poultry, Meat & Seafood",0
"Poultry, Meat & Seafood",11
Freezer,227
Freezer,12
Freezer,68
Freezer,28
Freezer,150
Freezer,43
Freezer,15
Freezer,3
Freezer,65
Freezer,9
Freezer,44
Freezer,3
Freezer,57
Freezer,3
Freezer,38
Freezer,24
Freezer,6
Freezer,28
Freezer,9
Freezer,24
Freezer,38
Freezer,95
Freezer,181
Freezer,77
Freezer,1
Freezer,19
Freezer,4
Freezer,11
Freezer,15
Freezer,22
Freezer,18
Freezer,17
Freezer,68
Freezer,130
Freezer,67
Bakery,87
Bakery,64
Bakery,10
Bakery,39
Bakery,32
Bakery,26
Bakery,21
Bakery,122
Bakery,205
Bakery,11
Bakery,43
Bakery,34
Bakery,19
Bakery,74
Bakery,33
Bakery,41
Bakery,30
Bakery,6
Bakery,6
