Barcode,Name,Shop,Category_id,Source_id,State,Old_price,New_price,Old_per_unit,New_price_per_unit,Weight,Source_url,Image_url
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,NSW,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,VIC,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,QLD,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,WA,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,SA,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,TAS,,600,,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,ACT,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9310560009315,Holland House Caviar Black 50g,Woolworths,22111,164178,NT,600,600,12000,12000,50g,https://www.woolworths.com.au/shop/productdetails/164178/holland-house-caviar-black,https://cdn0.woolworths.media/content/wowproductimages/large/164178.jpg
9300633417727,Woolworths Soda Water 1.25l,Woolworths,22217,756048,NSW,125,115,100,92,1.25L,https://www.woolworths.com.au/shop/productdetails/756048/woolworths-soda-water,https://cdn0.woolworths.media/content/wowproductimages/large/756048.jpg
9300633417574,Woolworths Cola Bottle 1.25l,Woolworths,22218,756022,NSW,125,115,100,92,1.25L,https://www.woolworths.com.au/shop/productdetails/756022/woolworths-cola-bottle,https://cdn0.woolworths.media/content/wowproductimages/large/756022.jpg
9300633417581,Woolworths Cola Sugar Zero Bottle 1.25l,Woolworths,22218,756023,NSW,125,115,100,92,1.25L,https://www.woolworths.com.au/shop/productdetails/756023/woolworths-cola-sugar-zero-bottle,https://cdn0.woolworths.media/content/wowproductimages/large/756023.jpg
9339687219223,Woolworths Lemonade Bottle 1.25l,Woolworths,22218,333339,NSW,125,115,100,92,1.25L,https://www.woolworths.com.au/shop/productdetails/333339/woolworths-lemonade-bottle,https://cdn0.woolworths.media/content/wowproductimages/large/333339.jpg
