barcode,,name,shop,category_id,source_id,weight,source_url,image_url
9.30E+12,,Sunsilk Longer & Stronger Conditioner | 350mL,coles,23904,7548948,350ml,https://www.coles.com.au/product/sunsilk-longer-and-stronger-conditioner-350ml-7548948,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7548948.jpg&w=640&q=90
9.30E+12,"$6.50
$1.86 / 100ML",Sunsilk Conditioner Longer & Stronger 350mL,Woolworths,23904,486428,350mL,https://www.woolworths.com.au/shop/productdetails/486428/sunsilk-conditioner-longer-stronger,https://cdn0.woolworths.media/content/wowproductimages/large/486428.jpg
9.30E+12,,Sunsilk Longer & Stronger Conditioner | 700mL,coles,23904,9971870,700ml,https://www.coles.com.au/product/sunsilk-longer-and-stronger-conditioner-700ml-9971870,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F9%2F9971870.jpg&w=640&q=90
9.30E+12,"$12.00
$1.71 / 100ML",Sunsilk Conditioner Longer & Stronger 700mL,Woolworths,23904,463186,700mL,https://www.woolworths.com.au/shop/productdetails/463186/sunsilk-conditioner-longer-stronger,https://cdn0.woolworths.media/content/wowproductimages/large/463186.jpg
9.30E+12,,Sunsilk Soft & Smooth Conditioner | 700mL,coles,23904,2671878,700ml,https://www.coles.com.au/product/sunsilk-soft-and-smooth-conditioner-700ml-2671878,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F2%2F2671878.jpg&w=640&q=90
9.30E+12,"$12.00
$1.71 / 100ML",Sunsilk Conditioner Soft & Smooth 700mL,Woolworths,23904,463180,700mL,https://www.woolworths.com.au/shop/productdetails/463180/sunsilk-conditioner-soft-smooth-soft-smooth,https://cdn0.woolworths.media/content/wowproductimages/large/463180.jpg
8.85E+12,,Sunsilk Shampoo Coconut Hydration | 350mL,coles,23904,9102509,350ml,https://www.coles.com.au/product/sunsilk-shampoo-coconut-hydration-350ml-9102509,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F9%2F9102509.jpg&w=640&q=90
8.85E+12,"$6.50
$1.86 / 100ML",Sunsilk Hydration Shampoo Coconut 350mL,Woolworths,23904,6004333,350mL,https://www.woolworths.com.au/shop/productdetails/6004333/sunsilk-hydration-shampoo-coconut,https://cdn0.woolworths.media/content/wowproductimages/large/6004333.jpg
9.30E+12,,Sunsilk Addictive Brilliant Shine Shampoo | 350mL,coles,23904,7547898,350ml,https://www.coles.com.au/product/sunsilk-addictive-brilliant-shine-shampoo-350ml-7547898,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7547898.jpg&w=640&q=90
9.30E+12,"$6.50
$1.86 / 100ML",Sunsilk Shampoo Addictive Brilliant Shine 350ml,Woolworths,23904,491925,350mL,https://www.woolworths.com.au/shop/productdetails/491925/sunsilk-shampoo-addictive-brilliant-shine,https://cdn0.woolworths.media/content/wowproductimages/large/491925.jpg
9.30E+12,,Sunsilk Addictive Brilliant Shine Shampoo | 700mL,coles,23904,7549576,700ml,https://www.coles.com.au/product/sunsilk-addictive-brilliant-shine-shampoo-700ml-7549576,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7549576.jpg&w=640&q=90
9.30E+12,"$12.00
$1.71 / 100ML",Sunsilk Shampoo Addictive Brilliant Shine 700mL,Woolworths,23904,463193,700mL,https://www.woolworths.com.au/shop/productdetails/463193/sunsilk-shampoo-addictive-brilliant-shine,https://cdn0.woolworths.media/content/wowproductimages/large/463193.jpg
9.30E+12,,Sunsilk Longer & Stronger Shampoo | 350mL,coles,23904,7547887,350ml,https://www.coles.com.au/product/sunsilk-longer-and-stronger-shampoo-350ml-7547887,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F7%2F7547887.jpg&w=640&q=90
9.30E+12,"$6.50
$1.86 / 100ML",Sunsilk Shampoo Longer & Stronger 350mL,Woolworths,23904,486433,350mL,https://www.woolworths.com.au/shop/productdetails/486433/sunsilk-shampoo-longer-stronger,https://cdn0.woolworths.media/content/wowproductimages/large/486433.jpg
9.30E+12,,Sunsilk Longer & Stronger Shampoo | 700mL,coles,23904,9972045,700ml,https://www.coles.com.au/product/sunsilk-longer-and-stronger-shampoo-700ml-9972045,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F9%2F9972045.jpg&w=640&q=90
9.30E+12,"$12.00
$1.71 / 100ML",Sunsilk Shampoo Longer & Stronger 700 Ml,Woolworths,23904,463195,700 ml,https://www.woolworths.com.au/shop/productdetails/463195/sunsilk-shampoo-longer-stronger,https://cdn0.woolworths.media/content/wowproductimages/large/463195.jpg
9.30E+12,,Sunsilk Soft & Smooth Shampoo | 700mL,coles,23904,2672214,700ml,https://www.coles.com.au/product/sunsilk-soft-and-smooth-shampoo-700ml-2672214,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F2%2F2672214.jpg&w=640&q=90
9.30E+12,"$12.00
$1.71 / 100ML",Sunsilk Shampoo Soft & Smooth 700ml,Woolworths,23904,463194,700mL,https://www.woolworths.com.au/shop/productdetails/463194/sunsilk-shampoo-soft-smooth,https://cdn0.woolworths.media/content/wowproductimages/large/463194.jpg
9.30E+12,,Toni & Guy Purple Conditioner | 250mL,coles,23904,3157712,250ml,https://www.coles.com.au/product/toni-and-guy-purple-conditioner-250ml-3157712,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3157712.jpg&w=640&q=90
9.30E+12,"$19.00
$7.60 / 100ML",Toni & Guy Purple Conditioner 250ml,Woolworths,23904,681065,250mL,https://www.woolworths.com.au/shop/productdetails/681065/toni-guy-purple-conditioner,https://cdn0.woolworths.media/content/wowproductimages/large/681065.jpg
9.30E+12,,Toni & Guy Conditioner Purple | 600mL,coles,23904,3978027,600ml,https://www.coles.com.au/product/toni-and-guy-conditioner-purple-600ml-3978027,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3978027.jpg&w=640&q=90
9.30E+12,"$30.00
$5.00 / 100ML",Toni & Guy Purple Conditioner 600ml,Woolworths,23904,151071,600mL,https://www.woolworths.com.au/shop/productdetails/151071/toni-guy-purple-conditioner,https://cdn0.woolworths.media/content/wowproductimages/large/151071.jpg
9.30E+12,,Toni & Guy Purple Shampoo | 250mL,coles,23904,3157596,250ml,https://www.coles.com.au/product/toni-and-guy-purple-shampoo-250ml-3157596,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3157596.jpg&w=640&q=90
9.30E+12,"$19.00
$7.60 / 100ML",Toni & Guy Purple Shampoo 250ml,Woolworths,23904,681092,250mL,https://www.woolworths.com.au/shop/productdetails/681092/toni-guy-purple-shampoo,https://cdn0.woolworths.media/content/wowproductimages/large/681092.jpg
9.30E+12,,Toni & Guy Shampoo Purple | 600mL,coles,23904,3977771,600ml,https://www.coles.com.au/product/toni-and-guy-shampoo-purple-600ml-3977771,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3977771.jpg&w=640&q=90
9.30E+12,"$30.00
$5.00 / 100ML",Toni & Guy Purple Shampoo 600ml,Woolworths,23904,152707,600mL,https://www.woolworths.com.au/shop/productdetails/152707/toni-guy-purple-shampoo,https://cdn0.woolworths.media/content/wowproductimages/large/152707.jpg
9.30E+12,,Toni & Guy Strengthplex Bond Repair Con ... 250mL,coles,23904,3710705,250ml,https://www.coles.com.au/product/toni-and-guy-strengthplex-bond-repair-conditioner-250ml-3710705,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3710705.jpg&w=640&q=90
9.30E+12,"$19.00
$7.60 / 100ML",Toni & Guy Strength Plex Bond Repair Conditioner 250ml,Woolworths,23904,75773,250mL,https://www.woolworths.com.au/shop/productdetails/75773/toni-guy-strength-plex-bond-repair-conditioner,https://cdn0.woolworths.media/content/wowproductimages/large/075773.jpg
9.30E+12,,Toni & Guy Conditioner Strengthplex | 600mL,coles,23904,4959935,600ml,https://www.coles.com.au/product/toni-and-guy-conditioner-strengthplex-600ml-4959935,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F4%2F4959935.jpg&w=640&q=90
9.30E+12,"$30.00
$5.00 / 100ML",Toni & Guy Strength Plex Bond Repair Conditioner 600ml,Woolworths,23904,152240,600mL,https://www.woolworths.com.au/shop/productdetails/152240/toni-guy-strength-plex-bond-repair-conditioner,https://cdn0.woolworths.media/content/wowproductimages/large/152240.jpg
9.30E+12,,Toni & Guy Strength Plex Bond Repair Shampoo | 250mL,coles,23904,3710691,250ml,https://www.coles.com.au/product/toni-and-guy-strength-plex-bond-repair-shampoo-250ml-3710691,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F3%2F3710691.jpg&w=640&q=90
9.30E+12,"$19.00
$7.60 / 100ML",Toni & Guy Strength Plex Bond Repair Shampoo 250ml,Woolworths,23904,75678,250mL,https://www.woolworths.com.au/shop/productdetails/75678/toni-guy-strength-plex-bond-repair-shampoo,https://cdn0.woolworths.media/content/wowproductimages/large/075678.jpg
9.30E+12,,Toni & Guy Shampoo Strengthplex | 600mL,coles,23904,4959924,600ml,https://www.coles.com.au/product/toni-and-guy-shampoo-strengthplex-600ml-4959924,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F4%2F4959924.jpg&w=640&q=90
9.30E+12,"$30.00
$5.00 / 100ML",Toni & Guy Strength Plex Bond Repair Shampoo 600ml,Woolworths,23904,155033,600mL,https://www.woolworths.com.au/shop/productdetails/155033/toni-guy-strength-plex-bond-repair-shampoo,https://cdn0.woolworths.media/content/wowproductimages/large/155033.jpg
9.30E+12,,Tresemme Conditioner Cleanse & Replenish | 350mL,coles,23904,9102382,350ml,https://www.coles.com.au/product/tresemme-conditioner-cleanse-and-replenish-350ml-9102382,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F9%2F9102382.jpg&w=640&q=90
9.30E+12,,TRESemme Cleanse & Replenish Conditioner 350mL,Woolworths,23904,6003990,350mL,https://www.woolworths.com.au/shop/productdetails/6003990/tresemme-cleanse-replenish-conditioner,https://cdn0.woolworths.media/content/wowproductimages/large/6003990.jpg
9.30E+12,,Tresemme Shampoo Cleanse & Replenish | 350mL,coles,23904,9095447,350ml,https://www.coles.com.au/product/tresemme-shampoo-cleanse-and-replenish-350ml-9095447,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F9%2F9095447.jpg&w=640&q=90
9.30E+12,,TRESemme Cleanse & Replenish Shampoo 350mL,Woolworths,23904,6003625,350mL,https://www.woolworths.com.au/shop/productdetails/6003625/tresemme-cleanse-replenish-shampoo,https://cdn0.woolworths.media/content/wowproductimages/large/6003625.jpg
9.30E+12,,TRESemme Shampoo Colour Revitalise | 940mL,coles,23904,4959980,940ml,https://www.coles.com.au/product/tresemme-shampoo-colour-revitalise-940ml-4959980,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F4%2F4959980.jpg&w=640&q=90
9.30E+12,,"TRESemme Colour Revitalise Shampoo Vit E, Agran Oil & Green Tea 940ml",Woolworths,23904,200973,940ml,https://www.woolworths.com.au/shop/productdetails/200973/tresemme-colour-revitalise-shampoo-vit-e-agran-oil-green-tea,https://cdn0.woolworths.media/content/wowproductimages/large/200973.jpg
9.30E+12,,TRESemme Conditioner Cleanse Replenish | 940mL,coles,23904,4960049,940ml,https://www.coles.com.au/product/tresemme-conditioner-cleanse-replenish-940ml-4960049,https://www.coles.com.au/_next/image?url=https%3A%2F%2Fcdn.productimages.coles.com.au%2Fproductimages%2F4%2F4960049.jpg&w=640&q=90
9.30E+12,,TRESemme Conditioner Cleanse & Replenish 940 ml,Woolworths,23904,200904,940 ml,https://www.woolworths.com.au/shop/productdetails/200904/tresemme-conditioner-cleanse-replenish,https://cdn0.woolworths.media/content/wowproductimages/large/200904.jpg
