Barcode,Name,Shop,Category_id,Source_id,State,Old_price,New_price,Old_per_unit,New_price_per_unit,Weight,Source_url,Image_url
5000221608325,Mr Kipling Salted Caramel Slice 6 pack,Woolworths,22076,917953,NSW,300,600,50,100,6 pack,https://www.woolworths.com.au/shop/productdetails/917953/mr-kipling-salted-caramel-slice,https://cdn0.woolworths.media/content/wowproductimages/large/917953.jpg
9339687406562,Woolworths Chocolate & Hazlenut Pudding 2 pack,Woolworths,22076,6003100,NSW,900,800,450,400,2 pack,https://www.woolworths.com.au/shop/productdetails/6003100/woolworths-chocolate-hazlenut-pudding,https://cdn0.woolworths.media/content/wowproductimages/large/6003100.jpg
9321325002878,Maggie Beer Classic Camembert 180g,Woolworths,22101,6016197,NSW,850,950,4722,5278,180g,https://www.woolworths.com.au/shop/productdetails/6016197/maggie-beer-classic-camembert,https://cdn0.woolworths.media/content/wowproductimages/large/6016197.jpg
9321325002861,Maggie Beer Triple Cream Brie 180g,Woolworths,22101,6016158,NSW,850,950,4722,5278,180g,https://www.woolworths.com.au/shop/productdetails/6016158/maggie-beer-triple-cream-brie,https://cdn0.woolworths.media/content/wowproductimages/large/6016158.jpg
9316112007587,President Brie Cheese 200g,Woolworths,22101,800132,NSW,780,580,3900,2900,200g,https://www.woolworths.com.au/shop/productdetails/800132/president-brie-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/800132.jpg
9316112007594,President Camembert Cheese 200g,Woolworths,22101,800151,NSW,780,580,3900,2900,200g,https://www.woolworths.com.au/shop/productdetails/800151/president-camembert-cheese,https://cdn0.woolworths.media/content/wowproductimages/large/800151.jpg
9336088007268,Casa Della Maria's Potato Gnocchi 400g,Woolworths,22117,6026138,NSW,600,800,150,200,400g,https://www.woolworths.com.au/shop/productdetails/6026138/casa-della-maria-s-potato-gnocchi,https://cdn0.woolworths.media/content/wowproductimages/large/6026138.jpg
9349801000255,I Pastai Fresh Pasta Potato Gnocchi 500g,Woolworths,22117,629439,NSW,600,400,120,80,500g,https://www.woolworths.com.au/shop/productdetails/629439/i-pastai-fresh-pasta-potato-gnocchi,https://cdn0.woolworths.media/content/wowproductimages/large/629439.jpg
9312353007645,Latina Fresh Gluten Free Tagliatelle Pasta 280g,Woolworths,22117,214982,NSW,750,875,268,313,280g,https://www.woolworths.com.au/shop/productdetails/214982/latina-fresh-gluten-free-tagliatelle-pasta,https://cdn0.woolworths.media/content/wowproductimages/large/214982.jpg
9312353000035,Latina Fresh Lasagne Sheets Sheets 375g,Woolworths,22117,5033,NSW,540,600,144,160,375g,https://www.woolworths.com.au/shop/productdetails/5033/latina-fresh-lasagne-sheets-sheets,https://cdn0.woolworths.media/content/wowproductimages/large/005033.jpg
9415767068216,Suntory Boss Coffee Iced Latte Cans 237mL x 4 pack,Woolworths,22133,122299,NSW,1470,1030,1551,1086,237mL x 4 pack,https://www.woolworths.com.au/shop/productdetails/122299/suntory-boss-coffee-iced-latte-cans,https://cdn0.woolworths.media/content/wowproductimages/large/122299.jpg
9415767068209,Suntory Boss Coffee Iced Long Black Cans 237mL x 4 pack,Woolworths,22133,122693,NSW,1470,1030,1551,1086,237mL x 4 pack,https://www.woolworths.com.au/shop/productdetails/122693/suntory-boss-coffee-iced-long-black-cans,https://cdn0.woolworths.media/content/wowproductimages/large/122693.jpg
